Unnamed: 0,date,instrument,ROE,Free_Cash_Flow,EPS,Net_Profit_Qoq,PE_TTM,Market_Cap,Holder_Avg_Pct,return_5,rank_return_5,rank_avg_amount_5,amount,open,close
510081,2022/1/12,600519.SHA,22.204,42780336128.0,29.67,17.8762,49.284416,2470940000000.0,0.005705581,0.95893687,0.22838184,0.999786,5384359628,14558.867,14700.868
510082,2022/1/13,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.03918,2358370000000.0,0.005705581,0.92756426,0.095655896,0.9997861,10781720544,14684.575,14031.1455
510083,2022/1/14,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.778854,2345320000000.0,0.005705581,0.94187325,0.18934532,0.99978614,5506186026,14031.1455,13953.493
510084,2022/1/17,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.643806,2338550000000.0,0.005705581,0.9586046,0.13970903,0.9997861,5074077665,13960.967,13913.21
510085,2022/1/18,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.41201,2377070000000.0,0.005705581,0.9624974,0.25384945,0.99978626,5906705861,13913.732,14142.3545
510086,2022/1/19,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.906357,2401850000000.0,0.005705581,0.98528767,0.43116716,0.9997863,5026993463,14342.128,14289.812
510087,2022/1/20,600519.SHA,22.204,42780336128.0,29.67,17.8762,49.347557,2474110000000.0,0.005705581,1.0012811,0.77649575,0.9997864,6665294954,14319.707,14719.702
510088,2022/1/21,600519.SHA,22.204,42780336128.0,29.67,17.8762,49.73517,2493540000000.0,0.005705581,1.0573137,0.92501605,0.99978644,6091427695,14648.552,14835.321
510089,2022/1/24,600519.SHA,22.204,42780336128.0,29.67,17.8762,48.863483,2449840000000.0,0.005705581,1.0445635,0.8947031,0.99978656,4685441775,14611.184,14575.31
510090,2022/1/25,600519.SHA,22.204,42780336128.0,29.67,17.8762,48.683083,2440790000000.0,0.005705581,1.0437201,0.9641256,0.9997866,4971078498,14521.498,14521.498
510091,2022/1/26,600519.SHA,22.204,42780336128.0,29.67,17.8762,48.98375,2455870000000.0,0.005705581,1.0331507,0.9538954,0.99978656,4655706528,14514.323,14611.184
510092,2022/1/27,600519.SHA,22.204,42780336128.0,29.67,17.8762,49.234306,2468430000000.0,0.005705581,1.0277197,0.97333616,1.0,8450329058,14955.051,14685.921
510093,2022/1/28,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.27997,2370450000000.0,0.005705581,0.95810145,0.71583885,0.99978685,7889492895,14611.184,14102.968
510094,2022/2/7,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.80291,2346530000000.0,0.005705581,0.9410425,0.3546462,0.999787,6601799703,14207.526,13960.668
510095,2022/2/8,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.077297,2310150000000.0,0.005705581,0.94298023,0.2861709,0.99978703,7585130459,13967.544,13744.229
510096,2022/2/9,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.504967,2381730000000.0,0.005705581,0.9758003,0.17333901,0.99978715,6346699784,13744.9,14170.082
510097,2022/2/10,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.929188,2352860000000.0,0.005705581,0.9580563,0.15510638,0.9997874,4315456868,14200.127,13998.336
510098,2022/2/11,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.352158,2323930000000.0,0.005705581,0.94146055,0.11588348,0.9997875,6296909575,13878.756,13826.215
510099,2022/2/14,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.820698,2347420000000.0,0.005705581,0.99028623,0.29615468,0.9995751,3762313349,13751.702,13965.975
510100,2022/2/15,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.37067,2374990000000.0,0.005705581,1.0121309,0.5951572,0.9995752,5131842112,13966.946,14130.023
510101,2022/2/16,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.419025,2377420000000.0,0.005705581,1.029119,0.78202677,0.9987256,2769034316,14200.127,14144.447
510102,2022/2/17,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.279716,2370430000000.0,0.005705581,0.99525845,0.62170774,0.9983015,3450265032,14204.686,14102.894
510103,2022/2/18,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.78108,2395570000000.0,0.005705581,1.0181527,0.7344513,0.99808955,3670339742,14032.939,14252.443
510104,2022/2/21,600519.SHA,22.204,42780336128.0,29.67,17.8762,47.02916,2357870000000.0,0.005705581,1.0146056,0.35095543,0.9983015,3920377358,14200.127,14028.156
510105,2022/2/22,600519.SHA,22.204,42780336128.0,29.67,17.8762,45.297314,2271040000000.0,0.005705581,0.9674635,0.10320663,0.99893844,9473992638,13901.252,13511.57
510106,2022/2/23,600519.SHA,22.204,42780336128.0,29.67,17.8762,45.77688,2295090000000.0,0.005705581,0.96635497,0.067940556,0.9989391,5118197820,13538.027,13654.618
510107,2022/2/24,600519.SHA,22.204,42780336128.0,29.67,17.8762,44.200882,2216070000000.0,0.005705581,0.93213385,0.08994485,0.9993636,11578557075,13512.542,13184.519
510108,2022/2/25,600519.SHA,22.204,42780336128.0,29.67,17.8762,45.076576,2259980000000.0,0.005705581,0.953402,0.09949088,0.9997879,6999524161,13265.908,13445.727
510109,2022/2/28,600519.SHA,22.204,42780336128.0,29.67,17.8762,44.859592,2249100000000.0,0.005705581,0.93885684,0.09247084,0.9997879,5158148387,13356.041,13381.004
510110,2022/3/1,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.56538,2334620000000.0,0.005705581,0.9901384,0.499046,1.0,8721229267,13467.699,13889.816
510111,2022/3/2,600519.SHA,22.204,42780336128.0,29.67,17.8762,46.224625,2317530000000.0,0.005705581,1.0204716,0.63395506,0.99978817,3690612341,13751.702,13788.174
510112,2022/3/3,600519.SHA,22.204,42780336128.0,29.67,17.8762,45.10013,2261160000000.0,0.005705581,0.98521626,0.4559322,1.0,5703580558,13795.05,13452.752
510113,2022/3/4,600519.SHA,22.204,42780336128.0,29.67,17.8762,44.61154,2236660000000.0,0.005705581,1.0092908,0.55051893,0.99978817,5509157654,13243.486,13307.014
510114,2022/3/7,600519.SHA,22.204,42780336128.0,29.67,17.8762,42.769955,2144330000000.0,0.005705581,0.9488289,0.27224576,0.9997883,8487507372,13155.297,12757.693
510115,2022/3/8,600519.SHA,22.204,42780336128.0,29.67,17.8762,43.927525,2202370000000.0,0.005705581,0.97922254,0.73665255,0.99978817,10087484369,13153.652,13102.98
510116,2022/3/9,600519.SHA,22.204,42780336128.0,29.67,17.8762,44.57847,2235000000000.0,0.005705581,0.95733076,0.74883425,0.99978805,10018590069,13184.444,13297.148
510117,2022/3/10,600519.SHA,22.204,42780336128.0,29.67,17.8762,44.960567,2254160000000.0,0.005705581,0.97265404,0.7789786,0.9997881,6587438866,13512.542,13411.123
510118,2022/3/11,600519.SHA,22.204,42780336128.0,29.67,17.8762,44.323654,2222230000000.0,0.005705581,0.9827834,0.792161,0.99978817,8335618341,13198.645,13221.141
510119,2022/3/14,600519.SHA,22.204,42780336128.0,29.67,17.8762,42.594566,2135540000000.0,0.005705581,0.95478797,0.715707,0.9997884,8416841920,12929.589,12705.377
510120,2022/3/15,600519.SHA,22.204,42780336128.0,29.67,17.8762,40.16417,2013690000000.0,0.005705581,0.9390744,0.80071926,0.9997885,14567142622,12331.689,11980.423
510121,2022/3/16,600519.SHA,22.204,42780336128.0,29.67,17.8762,41.966923,2104070000000.0,0.005705581,0.9553673,0.54187816,0.9997885,12753010156,12212.109,12518.159
510122,2022/3/17,600519.SHA,22.204,42780336128.0,29.67,17.8762,43.099438,2160850000000.0,0.005705581,0.9668218,0.33643475,0.9997886,11843531813,12854.852,12855.973
510123,2022/3/18,600519.SHA,22.204,42780336128.0,29.67,17.8762,42.78975,2145320000000.0,0.005705581,0.9517173,0.22372594,0.9997887,6564085394,12839.904,12763.598
510124,2022/3/21,600519.SHA,22.204,42780336128.0,29.67,17.8762,42.702305,2140940000000.0,0.005705581,0.96342015,0.27910417,0.9997888,4763083283,12884.747,12737.514
510125,2022/3/22,600519.SHA,22.204,42780336128.0,29.67,17.8762,42.469288,2129260000000.0,0.005705581,0.9970588,0.3555743,0.999578,3578291198,12883.85,12668.008
510126,2022/3/23,600519.SHA,22.204,42780336128.0,29.67,17.8762,43.902218,2201100000000.0,0.005705581,1.0930692,0.69050634,0.9995781,10096341448,12742.745,13095.432
510127,2022/3/24,600519.SHA,22.204,42780336128.0,29.67,17.8762,43.11898,2161830000000.0,0.005705581,1.0274516,0.52985865,0.9995781,4457504430,12989.379,12861.803
510128,2022/3/25,600519.SHA,22.204,42780336128.0,29.67,17.8762,42.34401,2122970000000.0,0.005705581,0.9824725,0.30765983,0.99957824,5054831352,12795.062,12630.64
510129,2022/3/28,600519.SHA,22.204,42780336128.0,29.67,17.8762,41.612385,2086290000000.0,0.005705581,0.9724848,0.35462788,0.9997892,9392008017,12144.846,12412.405
510130,2022/3/29,600519.SHA,22.204,42780336128.0,29.67,17.8762,41.76773,2094080000000.0,0.005705581,0.9781142,0.5929595,0.9997894,4343365464,12417.638,12458.743
510131,2022/3/30,600519.SHA,22.204,42780336128.0,29.67,17.8762,41.42855,2173350000000.0,0.005705581,1.020708,0.80037904,1.0,7276379091,12690.429,12930.337
510132,2022/3/31,600519.SHA,29.9036,46165172224.0,41.76,20.4705,41.162754,2159400000000.0,0.006513173,0.981058,0.50884956,0.999368,4338022922,12854.852,12847.378
510133,2022/4/1,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.623684,2236040000000.0,0.006513173,1.0343302,0.79646015,0.9995788,7936957252,12929.141,13303.352
510134,2022/4/6,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.26426,2217190000000.0,0.006513173,1.0443786,0.77054363,0.99978936,4910792426,13101.485,13191.171
510135,2022/4/7,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.26426,2217190000000.0,0.006513173,1.0627409,0.9026549,0.9991577,3568182341,13138.8545,13191.171
510136,2022/4/8,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.719227,2241060000000.0,0.006513173,1.0701859,0.88629186,0.9991579,4081618543,13213.592,13333.172
510137,2022/4/11,600519.SHA,29.9036,46165172224.0,41.76,20.4705,41.1867,2160660000000.0,0.006513173,0.99416214,0.77300483,0.9993684,7568782591,13228.539,12854.852
510138,2022/4/12,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.671337,2238540000000.0,0.006513173,1.0366492,0.86058503,0.9997896,7284546261,12922.115,13318.225
510139,2022/4/13,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.360043,2222210000000.0,0.006513173,0.99381465,0.77223974,0.9993692,5534915753,13206.118,13221.065
510140,2022/4/14,600519.SHA,29.9036,46165172224.0,41.76,20.4705,43.31787,2272460000000.0,0.006513173,1.0249292,0.88627285,0.9993696,6834657201,13363.066,13520.016
510141,2022/4/15,600519.SHA,29.9036,46165172224.0,41.76,20.4705,43.245796,2268680000000.0,0.006513173,1.0232238,0.8694006,0.999159,3800797635,13469.194,13497.52
510142,2022/4/18,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.882538,2249620000000.0,0.006513173,1.0038228,0.7826636,0.99936897,3525102977,13311.722,13384.143
510143,2022/4/19,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.870087,2248970000000.0,0.006513173,1.0408721,0.7962145,0.9993695,4359851980,13452.752,13380.257
510144,2022/4/20,600519.SHA,29.9036,46165172224.0,41.76,20.4705,43.03052,2257390000000.0,0.006513173,1.0084175,0.7698613,0.99915963,4342043328,13465.383,13430.33
510145,2022/4/21,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.622967,2236010000000.0,0.006513173,1.0062069,0.83641326,0.99916,5160788004,13379.509,13303.127
510146,2022/4/22,600519.SHA,29.9036,46165172224.0,41.76,20.4705,42.455826,2227240000000.0,0.006513173,0.9800995,0.7834489,0.9991602,4955360846,13176.223,13250.961
510147,2022/4/25,600519.SHA,29.9036,46165172224.0,41.76,20.4705,40.89935,2145590000000.0,0.006513173,0.9457417,0.84883475,0.99937016,9352986852,13079.064,12765.167
510148,2022/4/26,600519.SHA,29.9036,46165172224.0,41.76,20.4705,41.485542,2176340000000.0,0.006513173,0.9674227,0.9342437,0.9993704,7692845226,12730.265,12948.124
510149,2022/4/27,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.443916,2254770000000.0,0.006055908,1.0025805,0.95127076,0.9997901,10289893014,13207.015,13414.785
510150,2022/4/28,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,41.347015,2305120000000.0,0.006055908,1.0211464,0.95562565,0.99978983,8038681950,13400.436,13714.333
510151,2022/4/29,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,41.19785,2296810000000.0,0.006055908,1.0271913,0.8828355,0.99978983,6384066537,13721.807,13664.856
510152,2022/5/5,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,41.39208,2307640000000.0,0.006055908,1.0360969,0.8416578,0.9997875,6235017580,13676.964,13729.28
510153,2022/5/6,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.400654,2252360000000.0,0.006055908,1.0497658,0.6493671,0.99978906,5138176680,13564.783,13400.436
510154,2022/5/9,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.47682,2200860000000.0,0.006055908,1.0112671,0.1628692,0.99978906,5324616273,13303.276,13094.012
510155,2022/5/10,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.79656,2218680000000.0,0.006055908,0.9839937,0.09782838,0.99978924,7018451097,12854.852,13200.064
510156,2022/5/11,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.83734,2220960000000.0,0.006055908,0.96348774,0.038566913,0.9993683,5372950033,13116.433,13213.592
510157,2022/5/12,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.717243,2214260000000.0,0.006055908,0.96406114,0.06297389,0.99936813,3888480084,13101.485,13173.757
510158,2022/5/13,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.068073,2233820000000.0,0.006055908,0.9680131,0.06168421,0.9991581,3690141231,13303.276,13290.123
510159,2022/5/16,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.61202,2208400000000.0,0.006055908,0.98047966,0.050526317,0.99957895,4881208653,13430.33,13138.8545
510160,2022/5/17,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.83734,2220960000000.0,0.006055908,1.0091324,0.3226689,0.9991581,3557048801,13227.643,13213.592
510161,2022/5/18,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.679615,2212160000000.0,0.006055908,0.99706143,0.2632133,0.99873656,4362486907,13255.894,13161.275
510162,2022/5/19,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.56695,2205880000000.0,0.006055908,0.9932127,0.21129134,0.99873656,3459059182,13041.695,13123.907
510163,2022/5/20,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.558605,2261170000000.0,0.006055908,1.0211837,0.4479057,0.99936867,7493460272,13153.727,13452.826
510164,2022/5/23,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.130264,2237290000000.0,0.006055908,1.0015521,0.20795622,0.99936855,3950856594,13452.752,13310.751
510165,2022/5/24,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.65708,2210910000000.0,0.006055908,1.0011376,0.6305263,0.99936855,4824599922,13348.119,13153.802
510166,2022/5/25,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.555912,2205270000000.0,0.006055908,0.9929355,0.34896928,0.9993692,3929477102,13193.188,13120.244
510167,2022/5/26,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.269524,2189300000000.0,0.006055908,0.989665,0.31806722,0.99936974,4888109192,13161.275,13025.253
510168,2022/5/27,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,39.548023,2204830000000.0,0.006055908,0.9995216,0.47583017,0.99936986,4436904896,13153.727,13117.629
510169,2022/5/30,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.071903,2234030000000.0,0.006055908,0.9880001,0.3906381,0.9993703,6135631304,13198.645,13291.394
510170,2022/5/31,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.649185,2266220000000.0,0.006055908,1.0129309,0.65786165,0.99937147,7329201058,13264.189,13482.871
510171,2022/6/1,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.293625,2246400000000.0,0.006055908,1.0160512,0.22119816,0.9993717,3897858999,13467.699,13364.936
510172,2022/6/2,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.242924,2243570000000.0,0.006055908,1.0173682,0.3202094,0.99958134,3019718032,13362.843,13348.119
510173,2022/6/6,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.28799,2246080000000.0,0.006055908,1.0259353,0.3318011,0.9991646,6535329352,13378.015,13363.066
510174,2022/6/7,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,40.961708,2283640000000.0,0.006055908,1.0357461,0.4605428,0.99916494,6356031009,13334.218,13586.532
510175,2022/6/8,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.036507,2343560000000.0,0.006055908,1.049027,0.6436326,0.99916494,8236953846,13639.596,13943.03
510176,2022/6/9,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,41.752598,2327730000000.0,0.006055908,1.0271448,0.71351016,0.99916476,4897066622,13990.862,13848.86
510177,2022/6/10,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.82514,2387530000000.0,0.006055908,1.0628268,0.82832706,0.9991658,8882462598,13789.1455,14204.611
510178,2022/6/13,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,41.820194,2331500000000.0,0.006055908,1.0391937,0.76599294,0.9991674,6847248995,14125.39,13871.282
510179,2022/6/14,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.15818,2350350000000.0,0.006055908,1.0464206,0.8427411,0.99916685,5467949348,13706.859,13983.388
510180,2022/6/15,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.250565,2355500000000.0,0.006055908,1.0314648,0.8078284,0.99916786,6354869100,13975.914,14014.03
510181,2022/6/16,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.293377,2357880000000.0,0.006055908,1.0061105,0.573808,0.9991674,5087605391,14159.694,14028.23
510182,2022/6/17,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.960777,2450840000000.0,0.006055908,1.0528872,0.731194,0.999375,9749530916,14036.377,14581.288
510183,2022/6/20,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.758434,2439560000000.0,0.006055908,1.0217931,0.53685963,0.999167,6802792459,14573.814,14514.174
510184,2022/6/21,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.842255,2444230000000.0,0.006055908,1.0483513,0.7793505,0.9987516,4617805127,14566.341,14541.977
510185,2022/6/22,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.62279,2432000000000.0,0.006055908,1.0347408,0.76615256,0.9989579,3813775294,14611.184,14469.182
510186,2022/6/23,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,44.098225,2458500000000.0,0.006055908,1.043731,0.7032715,0.9989581,5239860443,14519.256,14626.878
510187,2022/6/24,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.267883,2523710000000.0,0.006055908,1.0703304,0.79770595,0.9995832,7921199792,14723.289,15014.841
510188,2022/6/27,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.30258,2525650000000.0,0.006055908,1.0305228,0.5875547,0.9991663,8124448900,15096.528,15026.35
510189,2022/6/28,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.876034,2557620000000.0,0.006055908,1.0483929,0.68473727,0.99854046,5112298787,15095.034,15216.557
510190,2022/6/29,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.740837,2550080000000.0,0.006055908,1.0433049,0.77341956,0.9987492,6142508408,15156.767,15171.715
510191,2022/6/30,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,46.078827,2568920000000.0,0.006055908,1.0676992,0.75,0.99937475,7984019438,15108.786,15448.733
510192,2022/7/1,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.719433,2548890000000.0,0.006055908,1.0479503,0.7673401,0.9989592,4385555299,15524.277,15328.241
510193,2022/7/4,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.47045,2535010000000.0,0.006055908,1.0153131,0.58024174,0.99854106,5042804258,15259.949,15244.765
510194,2022/7/5,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.808662,2553860000000.0,0.006055908,1.0220816,0.73583335,0.99833333,5345189852,15299.761,15358.156
510195,2022/7/6,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.109932,2514910000000.0,0.006055908,0.99391043,0.71532696,0.99875104,6566374982,15350.526,15123.895
510196,2022/7/7,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,44.839542,2499830000000.0,0.006055908,0.990873,0.5013533,0.99833506,4179088240,15146.558,15033.242
510197,2022/7/8,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,45.04233,2511140000000.0,0.006055908,0.9775061,0.38439125,0.9979197,3134903462,15146.558,15101.231
510198,2022/7/11,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,44.244686,2466670000000.0,0.006055908,0.9677435,0.36836627,0.99791884,4709248310,15034.753,14833.806
510199,2022/7/12,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.902416,2447590000000.0,0.006055908,0.9655154,0.5396627,0.99791926,4562731381,14844.382,14719.055
510200,2022/7/13,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,44.138557,2460750000000.0,0.006055908,0.96354175,0.33714882,0.99792016,3893406034,14693.294,14798.225
510201,2022/7/14,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,44.00584,2453350000000.0,0.006055908,0.9755245,0.31878635,0.997715,4014985518,14806.61,14753.7295
510202,2022/7/15,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.92698,2448960000000.0,0.006055908,0.97964823,0.5833852,0.998132,6588730699,14694.125,14727.289
510203,2022/7/18,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.975647,2451670000000.0,0.006055908,0.9763182,0.35352698,0.9983406,4701936868,14748.895,14743.606
510204,2022/7/19,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.782772,2440920000000.0,0.006055908,0.98956007,0.31161827,0.9987557,4250852886,14693.294,14678.941
510205,2022/7/20,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.9405,2449710000000.0,0.006055908,1.0008674,0.23973455,0.99875623,3659970961,14797.167,14731.822
510206,2022/7/21,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.690388,2435770000000.0,0.006055908,0.9898463,0.25373134,0.99875623,2735503093,14678.941,14647.968
510207,2022/7/22,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.870647,2445820000000.0,0.006055908,0.9969278,0.34286898,0.998757,4894378605,14725.174,14708.403
510208,2022/7/25,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.817696,2442870000000.0,0.006055908,0.9975122,0.26509023,0.9985483,3285451347,14727.364,14690.65
510209,2022/7/26,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.942974,2449850000000.0,0.006055908,0.999257,0.37015545,0.9989637,4041100077,14753.654,14732.652
510210,2022/7/27,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,43.253258,2411400000000.0,0.006055908,0.9879059,0.28642488,0.9985492,4149807166,14670.631,14501.413
510211,2022/7/28,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.766556,2384260000000.0,0.006055908,0.9732834,0.17678757,0.99937826,6669448409,14512.744,14338.238
510212,2022/7/29,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.77647,2384820000000.0,0.006055908,0.979082,0.24170813,0.9995857,7028415881,14316.33,14341.562
510213,2022/8/1,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.59306,2374590000000.0,0.006055908,0.9708783,0.15179126,0.99937916,3988198590,14277.878,14280.069
510214,2022/8/2,600519.SHA,8.7025,-13607684096.0,13.73,13.4988,42.360523,2361630000000.0,0.006055908,0.96674466,0.44807613,0.9993795,5284516568,14202.259,14202.107
510215,2022/8/3,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.109898,2367930000000.0,0.006848706,0.9665626,0.54983455,0.9995865,4642442196,14277.728,14240.031
510216,2022/8/4,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.786194,2406890000000.0,0.006848706,0.99812984,0.73309904,0.9995866,5797110733,14277.803,14474.293
510217,2022/8/5,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.959576,2416870000000.0,0.006848706,1.0136775,0.77816826,0.9991736,3857406327,14563.358,14534.35
510218,2022/8/8,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.688488,2401260000000.0,0.006848706,1.0068952,0.628176,0.9987608,3220702892,14467.796,14440.449
510219,2022/8/9,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.65512,2399340000000.0,0.006848706,1.0104216,0.6741016,0.9985549,2651800008,14440.449,14428.891
510220,2022/8/10,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,40.913616,2356630000000.0,0.006848706,0.99788296,0.2046675,0.9985543,5259452686,14428.739,14172.041
510221,2022/8/11,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.587513,2395440000000.0,0.006848706,1.011618,0.14049587,0.9991737,4940834195,14247.585,14405.472
510222,2022/8/12,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,42.047684,2421950000000.0,0.006848706,1.0062578,0.2007435,0.9985558,3882570566,14405.472,14564.87
510223,2022/8/15,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.87081,2411760000000.0,0.006848706,0.9978846,0.21800165,0.9985561,3717178491,14507.909,14503.604
510224,2022/8/16,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.826103,2409190000000.0,0.006848706,1.003301,0.32460842,0.9983515,2854189586,14534.199,14488.117
510225,2022/8/17,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.829594,2409390000000.0,0.006848706,1.0041885,0.32852432,0.99855787,3508295541,14579.979,14489.326
510226,2022/8/18,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.33889,2381120000000.0,0.006848706,1.0103945,0.45252317,0.998147,4384060205,14413.782,14319.352
510227,2022/8/19,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.328205,2380510000000.0,0.006848706,0.99376476,0.5326333,0.99753034,2572000762,14338.238,14315.65
510228,2022/8/22,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.30574,2379210000000.0,0.006848706,0.98235476,0.32461917,0.99773616,2925285473,14240.106,14307.869
510229,2022/8/23,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,40.78298,2349100000000.0,0.006848706,0.97401935,0.26322287,0.9979428,4452538978,14342.7705,14126.79
510230,2022/8/24,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,40.438183,2329240000000.0,0.006848706,0.96681684,0.49825138,0.9981493,3486382969,14126.64,14007.355
510231,2022/8/25,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.109898,2367930000000.0,0.006848706,0.9827946,0.65789473,0.99815196,4107597895,14043.616,14240.031
510232,2022/8/26,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,41.393414,2384260000000.0,0.006848706,1.0013189,0.7533881,0.9983583,4397161135,14353.347,14338.238
510233,2022/8/29,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,40.975117,2360170000000.0,0.006848706,0.9914565,0.61128205,0.9985647,2555981192,14224.922,14193.345
510234,2022/8/30,600519.SHA,15.6135,36417970176.0,23.72,-27.2313,40.782764,2349090000000.0,0.006848706,0.98733884,0.63153577,0.99877,3400091358,14220.012,14126.715
